depmap_id,CCLEName,OncotreeLineage,OncotreePrimaryDisease,TP53_refined_status,any_TP53_LoF_high_impact,RTR_score_combined_rank_0_1,combined_RTR_quadrant,secondary_repair_preservation,secondary_repair_preservation_rank,secondary_removal_vulnerability,secondary_removal_vulnerability_rank,primary_repair_preservation,primary_repair_preservation_rank,primary_removal_vulnerability,primary_removal_vulnerability_rank,combined_repair_preservation_rank,combined_removal_vulnerability_rank,secondary_any_repair_median_auc,secondary_removal_median_auc,primary_any_repair_median_logfc,primary_removal_median_logfc,secondary_RTR_delta_any_repair_minus_removal,primary_RTR_delta_any_repair_minus_removal,RTR_score_formula_note,RTR_high_removal_high_quadrant_combined,RTR_high_top20pct,RTR_low_bottom20pct
ACH-000570,YKG1_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Adult-Type Diffuse Glioma,TP53 LoF/high-impact,True,0.613256920415225,repair-high / removal-high,1.01032657013061,0.6375,0.203733107242837,0.6083333333333333,0.0165865861155,0.6643598615916955,0.406987538164,0.4636678200692041,0.6509299307958477,0.5360005767012688,1.01032657013061,0.796266892757163,0.0165865861155,-0.406987538164,0.2140596773734469,0.4235741242795,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000015,NCIH1581_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.6115412341407152,repair-low / removal-high,0.939883866690436,0.2291666666666666,0.254850674976814,0.9166666666666666,-0.1490345705915,0.060553633217993,0.624182896282,0.8460207612456747,0.1448601499423298,0.8813437139561706,0.939883866690436,0.745149325023186,-0.1490345705915,-0.624182896282,0.19473454166725,0.4751483256905,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000252,LS1034_LARGE_INTESTINE,Bowel,Colorectal Adenocarcinoma,TP53 LoF/high-impact,True,0.6114799596309112,repair-high / removal-low,1.133133652924155,0.8854166666666666,0.1478145598616494,0.1458333333333333,0.0695140954831,0.8391003460207612,0.280235699218,0.2370242214532872,0.8622585063437139,0.1914287773933102,1.133133652924155,0.8521854401383505,0.0695140954831,-0.280235699218,0.2809482127858046,0.3497497947011,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000528,ABC1_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.6114367070357555,repair-high / removal-high,0.996911922224596,0.5958333333333333,0.2053782681428729,0.63125,-0.00580074319376,0.5536332179930796,0.4542385973105,0.5847750865051903,0.5747332756632064,0.6080125432525951,0.996911922224596,0.794621731857127,-0.00580074319376,-0.4542385973105,0.2022901903674688,0.44843785411674,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000883,SW1783_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Adult-Type Diffuse Glioma,TP53 LoF/high-impact,True,0.610726643598616,repair-low / removal-high,,,,,-0.0943737083072999,0.1885813148788927,0.541777575279,0.7439446366782007,0.1885813148788927,0.7439446366782007,,,-0.0943737083072999,-0.541777575279,,0.4474038669717,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000605,TE6_OESOPHAGUS,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.6092957035755479,repair-low / removal-high,0.9199202924754256,0.1229166666666666,0.254139766603805,0.9125,-0.0441961015617499,0.3892733564013841,0.575630624881,0.7923875432525952,0.2560950115340253,0.8524437716262976,0.9199202924754256,0.745860233396195,-0.0441961015617499,-0.575630624881,0.1740600590792305,0.53143452331925,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000968,COLO792_SKIN,Skin,Melanoma,TP53 mutation-not-called,False,0.6091803633217994,repair-high / removal-low,1.0302247961801,0.70625,0.1926423132359689,0.5104166666666666,0.03991198853465,0.7474048442906575,0.364895044094,0.3961937716262976,0.7268274221453288,0.4533052191464821,1.0302247961801,0.8073576867640311,0.03991198853465,-0.364895044094,0.222867109416069,0.40480703262865,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000807_FAILED_STR,,,,TP53 mutation-not-called,False,0.6089965397923875,repair-high / removal-low,,,,,0.1050155704125,0.9100346020761244,0.34236183448,0.3408304498269896,0.9100346020761244,0.3408304498269896,,,0.1050155704125,-0.34236183448,,0.4473774048925,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000688,OV7_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 LoF/high-impact,True,0.6086144752018454,repair-high / removal-low,1.05662714880444,0.7645833333333333,0.1604097393528489,0.2104166666666666,0.117756259509,0.9342560553633218,0.294653792426,0.2629757785467128,0.8494196943483275,0.2366962226066897,1.05662714880444,0.839590260647151,0.117756259509,-0.294653792426,0.217036888157289,0.4124100519349999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000692,SNU899_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.6072664359861591,repair-low / removal-high,,,,,-0.0450390811142,0.3840830449826989,0.491560749756,0.6591695501730104,0.3840830449826989,0.6591695501730104,,,-0.0450390811142,-0.491560749756,,0.4465216686418,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000561,TT_OESOPHAGUS,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.6071763264129181,repair-low / removal-high,0.925392602373525,0.1583333333333333,0.2415439626327183,0.8666666666666667,-0.03158170875515,0.4411764705882353,0.5755135079310001,0.7906574394463668,0.2997549019607843,0.8286620530565167,0.925392602373525,0.7584560373672816,-0.03158170875515,-0.5755135079310001,0.1669365650062434,0.5439317991758501,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000467,HCC56_LARGE_INTESTINE,Bowel,Colorectal Adenocarcinoma,TP53 LoF/high-impact,True,0.6052263552479815,repair-high / removal-low,1.0964470135224,0.8291666666666667,0.1300201237445379,0.09375,-0.0240034434923,0.4757785467128028,0.4173780081685,0.4913494809688581,0.6524726066897347,0.292549740484429,1.0964470135224,0.869979876255462,-0.0240034434923,-0.4173780081685,0.226467137266938,0.3933745646762,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000741,UBLC1_URINARY_TRACT,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,TP53 LoF/high-impact,True,0.6049524221453287,repair-low / removal-high,0.95177581374073,0.33125,0.2205539457416865,0.7520833333333333,-0.026916643416,0.4636678200692041,0.559486568752,0.7664359861591695,0.3974589100346021,0.7592596597462514,0.95177581374073,0.7794460542583135,-0.026916643416,-0.559486568752,0.1723297594824164,0.532569925336,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000201,A204_SOFT_TISSUE,Kidney,Rhabdoid Cancer,TP53 mutation-not-called,False,0.603517877739331,repair-low / removal-high,0.888172106072615,0.0395833333333333,0.2605764398246711,0.9333333333333332,-0.007518361567705,0.5501730103806228,0.626709622367,0.8477508650519031,0.294878171856978,0.8905420991926183,0.888172106072615,0.7394235601753288,-0.007518361567705,-0.626709622367,0.1487485458972861,0.619191260799295,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000347,QGP1_PANCREAS,Pancreas,Pancreatic Neuroendocrine Tumor,TP53 LoF/high-impact,True,0.6016147635524798,repair-high / removal-low,1.24201175615057,0.975,0.111911542153143,0.0604166666666666,0.1720446939885,0.9757785467128028,0.126220638553,0.0519031141868512,0.9753892733564014,0.0561598904267589,1.24201175615057,0.888088457846857,0.1720446939885,-0.126220638553,0.3539232983037129,0.2982653325415,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000617,OVCAR4_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 LoF/high-impact,True,0.6003460207612457,repair-high / removal-low,,,,,0.02859123247915,0.7024221453287197,0.4159461940735,0.486159169550173,0.7024221453287197,0.486159169550173,,,0.02859123247915,-0.4159461940735,,0.44453742655265,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000835,GCT_SOFT_TISSUE,Soft Tissue,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,TP53 LoF/high-impact,True,0.6002883506343715,repair-high / removal-low,1.1520080171161,0.90625,0.152836922903557,0.175,0.001406665494055,0.5986159169550173,0.325900863253,0.314878892733564,0.7524329584775087,0.244939446366782,1.1520080171161,0.847163077096443,0.001406665494055,-0.325900863253,0.304844940019657,0.327307528747055,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000892,NCIH1563_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 mutation-not-called,False,0.5959811130334487,repair-high / removal-low,1.14765535288499,0.9020833333333332,0.161999867743797,0.225,0.0545488161499,0.7923875432525952,0.264984569283,0.2006920415224913,0.8472354382929643,0.2128460207612456,1.14765535288499,0.838000132256203,0.0545488161499,-0.264984569283,0.309655220628787,0.3195333854329,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000943,RKO_LARGE_INTESTINE,Bowel,Colorectal Adenocarcinoma,TP53 mutation-not-called,False,0.5947844579008074,repair-high / removal-high,1.21580299304528,0.9645833333333332,0.2131751845945608,0.6979166666666666,-0.07325308055405,0.273356401384083,0.340276412386,0.3391003460207612,0.6189698673587082,0.5185085063437139,1.21580299304528,0.7868248154054391,-0.07325308055405,-0.340276412386,0.4289781776398409,0.26702333183195,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000822,SKMEL24_SKIN,Skin,Melanoma,TP53 mutation-not-called,False,0.5945321510957324,repair-high / removal-low,1.13445321182628,0.89375,0.1472479782523454,0.14375,0.0874181330888,0.870242214532872,0.246285652968,0.1643598615916955,0.881996107266436,0.1540549307958477,1.13445321182628,0.8527520217476545,0.0874181330888,-0.246285652968,0.2817011900786255,0.3337037860568,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-001145,OC316_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 LoF/high-impact,True,0.5921027970011534,repair-low / removal-high,0.9583978437336852,0.3979166666666666,0.2276850428951989,0.8125,-0.07120066249935,0.2854671280276816,0.5455765690909999,0.7508650519031141,0.3416918973471741,0.7816825259515571,0.9583978437336852,0.772314957104801,-0.07120066249935,-0.5455765690909999,0.186082886628884,0.4743759065916499,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000159,OSRC2_KIDNEY,Kidney,Renal Cell Carcinoma,TP53 mutation-not-called,False,0.5911548442906575,repair-high / removal-high,1.03589456216467,0.71875,0.1826318431195199,0.4145833333333333,-0.0718264660002,0.2820069204152249,0.466623418353,0.5986159169550173,0.5003784602076125,0.5065996251441753,1.03589456216467,0.81736815688048,-0.0718264660002,-0.466623418353,0.2185264052841899,0.3947969523528,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000619,PECAPJ15_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.5878099769319493,repair-low / removal-high,0.9455976933110356,0.2666666666666666,0.2216682509333045,0.7708333333333334,-0.016597965263,0.5121107266435986,0.530061290828,0.7283737024221453,0.3893886966551326,0.7496035178777394,0.9455976933110356,0.7783317490666954,-0.016597965263,-0.530061290828,0.16726594424434,0.5134633255650001,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-001024,CHL1_SKIN,Skin,Melanoma,TP53 LoF/high-impact,True,0.5861627739331027,repair-low / removal-high,0.938285378015255,0.21875,0.2045282468538349,0.6145833333333334,-0.06421794381325,0.3096885813148789,0.680625831059,0.8944636678200693,0.2642192906574394,0.7545235005767013,0.938285378015255,0.795471753146165,-0.06421794381325,-0.680625831059,0.14281362486909,0.61640788724575,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000808,HUH28_BILIARY_TRACT,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,TP53 LoF/high-impact,True,0.5855320069204152,repair-high / removal-low,1.20337463339217,0.9583333333333334,0.1525584130364972,0.1708333333333333,-0.0133678071168,0.5294117647058824,0.294947139021,0.2647058823529412,0.7438725490196079,0.2177696078431372,1.20337463339217,0.8474415869635028,-0.0133678071168,-0.294947139021,0.3559330464286672,0.2815793319042,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000019,MCF7_BREAST,Breast,Invasive Breast Carcinoma,TP53 mutation-not-called,False,0.5843317474048443,repair-low / removal-high,0.950444273665239,0.3208333333333333,0.2160193199650295,0.7291666666666666,-0.008641665347225,0.5467128027681661,0.524285783904,0.7145328719723183,0.4337730680507498,0.7218497693194925,0.950444273665239,0.7839806800349705,-0.008641665347225,-0.524285783904,0.1664635936302685,0.515644118556775,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000878,HCC15_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.5831639273356402,repair-high / removal-high,0.9621210716974544,0.43125,0.190343438273284,0.5,0.1157027114265,0.9290657439446368,0.4484673398984999,0.5761245674740484,0.6801578719723184,0.5380622837370241,0.9621210716974544,0.809656561726716,0.1157027114265,-0.4484673398984999,0.1524645099707385,0.564170051325,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000890,SW1271_LUNG,Lung,SMARCA4-deficient undifferentiated tumor,TP53 LoF/high-impact,True,0.581592416378316,repair-high / removal-low,1.11797114665001,0.8625,0.1816385390841249,0.4020833333333333,0.0389025833654499,0.7422145328719724,0.275380940733,0.2283737024221453,0.8023572664359861,0.3152285178777393,1.11797114665001,0.818361460915875,0.0389025833654499,-0.275380940733,0.2996096857341349,0.31428352409845,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000812,COLO783_SKIN,Skin,Melanoma,TP53 missense non-hotspot,False,0.5813184832756633,repair-high / removal-high,0.9960013352541496,0.5916666666666667,0.2053798815369529,0.6333333333333333,0.0008455935524449,0.5916955017301038,0.421695372887,0.5034602076124568,0.5916810841983853,0.568396770472895,0.9960013352541496,0.794620118463047,0.0008455935524449,-0.421695372887,0.2013812167911024,0.422540966439445,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000047,GCIY_STOMACH,Esophagus/Stomach,Esophagogastric Adenocarcinoma,TP53 LoF/high-impact,True,0.5812788350634371,repair-low / removal-high,0.9468523501491424,0.28125,0.227810199090827,0.8145833333333333,-0.1519429723435,0.0553633217993079,0.641380303374,0.8615916955017301,0.168306660899654,0.8380875144175317,0.9468523501491424,0.772189800909173,-0.1519429723435,-0.641380303374,0.1746625492399695,0.4894373310304999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000228,BICR31_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.5811634948096887,repair-high / removal-high,1.013949526846235,0.6479166666666667,0.2109691261988789,0.6833333333333333,-0.000707785546396,0.583044982698962,0.380869245539,0.4273356401384083,0.6154808246828143,0.5553344867358708,1.013949526846235,0.789030873801121,-0.000707785546396,-0.380869245539,0.224918653045114,0.380161459992604,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000966,IGROV1_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 LoF/high-impact,True,0.5806408592848904,repair-low / removal-high,0.943814797658668,0.2541666666666666,0.2148775486577959,0.7145833333333333,-0.1657984752855,0.0380622837370242,0.700488789428,0.9065743944636678,0.1461144752018454,0.8105788638985005,0.943814797658668,0.785122451342204,-0.1657984752855,-0.700488789428,0.158692346316464,0.5346903141424999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000535,BXPC3_PANCREAS,Pancreas,Pancreatic Adenocarcinoma,TP53 LoF/high-impact,True,0.5778366493656286,repair-high / removal-low,1.4017254765299,1.0,0.0391110602026519,0.0125,0.10394853887,0.9048442906574394,0.119964076236,0.046712802768166,0.9524221453287196,0.029606401384083,1.4017254765299,0.960888939797348,0.10394853887,-0.119964076236,0.4408365367325521,0.223912615106,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000715,SNU1214_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.5772491349480968,repair-high / removal-low,1.13016504429665,0.8770833333333333,0.1659144751744732,0.25,-0.0450177230573,0.3858131487889273,0.359467129046,0.3823529411764705,0.6314482410611304,0.3161764705882353,1.13016504429665,0.8340855248255268,-0.0450177230573,-0.359467129046,0.2960795194711232,0.3144494059886999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000805,COLO679_SKIN,Skin,Melanoma,TP53 mutation-not-called,False,0.5745999134948097,repair-low / removal-high,0.923858746594604,0.1479166666666666,0.2227741734177419,0.7770833333333333,-0.0192446687742,0.4982698961937716,0.61213915294,0.8235294117647058,0.3230932814302191,0.8003063725490196,0.923858746594604,0.777225826582258,-0.0192446687742,-0.61213915294,0.1466329200123459,0.5928944841657999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
